id,label
16928885,"A resolution expressing the sense of the Senate with respect to childhood stroke and recognizing May as ""National Pediatric Stroke Awareness Month""."
16928879,"A resolution honoring the entrepreneurial spirit of small business concerns in the United States during National Small Business Week, which begins on May 20, 2012."
16928921,Levee Vegetation Review Act of 2012
16928901,Medicare Physician Payment Innovation Act of 2012
16928891,Medicare Payment Rate Disclosure Act of 2012
16928607,Small Business Export Growth Act of 2012
16928601,"Military Construction and Veterans Affairs, and Related Agencies Appropriations Act, 2013"
16928603,"Department of Homeland Security Appropriations Act, 2013"
16928593,Federal Reserve Independence Act
16928591,Federal Entrepreneur-in-Residence Act of 2012
16928655,S.Amdt.2137
16928653,S.Amdt.2140
16928647,S.Amdt.2139
16928645,S.Amdt.2136
16928643,S.Amdt.2135
16928637,S.Amdt.2128
16928635,S.Amdt.2148
16928633,S.Amdt.2138
16928631,S.Amdt.2147
16928629,S.Amdt.2144
16928627,S.Amdt.2134
16928625,S.Amdt.2133
16928623,S.Amdt.2149
16928619,Cody Miller Initiative for Safer Prescriptions Act
16928613,TEAM Act
16928617,Small Business Goaling Act of 2012
16928597,Territorial TANF Equity Act of 2012
16928605,Startup Act 2.0
16928581,Homeowners and Military Families Tax Fairness Act
16928579,A bill to amend the Internal Revenue Code of 1986 to permanently extend the reduction in the recognition period for built-in gains for S corporations.
16928577,Congressional Oversight Over Trade Negotiations Act
16928553,"A bill to amend the Internal Revenue Code of 1986 and the Patient Protection and Affordable Care Act to extend, expand, and improve the qualifying therapeutic discovery project program."
16928567,Long-Term Care Insurance Consumer Right-to-Know Act of 2012
16928561,Long Term Care Insurance Integrity Act of 2012
16928573,Americans Giving care to Elders (AGE) Act of 2012
16928589,S.Amdt.2152
16928585,S.Amdt.2150
16928319,S.Amdt.2143
16928549,S.Amdt.2122
16928547,S.Amdt.2125
16928307,S.Amdt.2109
16928545,S.Amdt.2141
16928543,S.Amdt.2121
16928303,S.Amdt.2130
16928301,S.Amdt.2127
16928533,S.Amdt.2151
16928503,S.Amdt.2131
16928499,S.Amdt.2132
16928537,S.Amdt.2129
16928531,S.Amdt.2126
16928347,S.Amdt.2108
16928583,RAISE Act
16928559,Officer Safety Act of 2012
16928569,Sequestration Transparency Act of 2012
16928555,Families for Foster Youth Stamp Act of 2012
16928575,"Concrete Masonry Products Research, Education, and Promotion Act of 2012"
16928329,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2013"
16928317,EXCEL Act
16928471,SCORE Program Improvement Act of 2012
16928469,Small Business Reorganization Efficiency and Clarity Act
16928459,Medicare Hearing Health Care Enhancement Act of 2012
16928447,Irene and Lee Tax Relief Storm Recovery Act
16928489,Incorporation Transparency and Law Enforcement Assistance Act
16928487,Stop the Student Loan Interest Rate Hike Act of 2012
16928527,Port Security Equipment Improvement Act of 2012
16928525,Port Security Boots on the Ground Act
16928523,Preparedness Coordination With Local Educational Agencies and School Districts Act
16928511,Poll Tape Transparency Act of 2012
16928509,To amend the Uniformed and Overseas Citizens Absentee Voting Act to permit an absentee ballot application submitted by an absent uniformed services voter or overseas voter with respect to an election for Federal office to serve as an absentee ballot application for each...
16928335,A resolution recognizing the significance of May 2012 as Asian-Pacific American Heritage Month and the importance of celebrating the significant contributions of Asian-Americans and Pacific Islanders to the history of the United States.
16928311,S.Amdt.2107
16928287,S.Amdt.2154
16928507,S.Amdt.2142
16928505,S.Amdt.2145
16928493,S.Amdt.2146
16928481,S.Amdt.2111
16928291,S.Amdt.2153
16928285,S.Amdt.2155
16928353,Understanding the True Cost of College Act of 2012
16928333,Mille Lacs Lake Freedom To Fish Act of 2012
16928325,"A bill to provide for the award of a gold medal on behalf of Congress to Jack Nicklaus, in recognition of his service to the Nation in promoting excellence, good sportsmanship, and philanthropy."
16928517,A bill to amend the Internal Revenue Code of 1986 to extend the time period for contributing military death gratuities to Roth IRAs and Coverdell education savings accounts.
16928515,Local Courthouse Safety Act of 2012
16928337,Boko Haram Terrorist Designation Act of 2012
16928529,Responsible Homeowners Refinancing Act of 2012
16928453,West Hunter Street Baptist Church Study Act
16928293,"A resolution designating June 27, 2012, as ""National Post-Traumatic Stress Disorder Awareness Day""."
16928513,Accelerating the End of Breast Cancer Act of 2012
16928339,National Bison Legacy Act
16928273,Expressing the sense of Congress that a commemorative postage stamp should be issued honoring Bil Keane.
16928261,Temporary Bankruptcy Judgeships Extension Act of 2012
16928255,"To modify the Department of Defense Program Guidance relating to the award of Post-Deployment/Mobilization Respite Absence administrative absence days to members of the reserve components to exempt any member whose qualified mobilization commenced before October 1, 2011..."
16928281,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2013"
16928265,Gray Market Drug Reform and Transparency Act of 2012
16928263,"A resolution relating to the death of the Honorable E. James Abdnor, former United States Senator and Congressman from the State of South Dakota."
16928247,International Protecting Girls by Preventing Child Marriage Act of 2011
16928251,Housing for Heroes Act
16928253,Veterans' Job Corps Act
16928089,Export-Import Bank Reauthorization Act of 2012
16928091,Mt. Andrea Lawrence Designation Act of 2011
16928243,"To designate the facility of the United States Postal Service located at 4605 Tutu Park Mall in St. Thomas, United States Virgin Islands, as the ""Kenneth Leslie Hermon Post Office""."
16928109,"Expressing support for designating August 22, 2012, as national ""Chuck Brown Day"" and honoring Chuck Brown's contributions to music and to the District of Columbia."
16928103,"Expressing the sense of the House of Representatives regarding funding for feeding assistance programs, especially those affecting children."
16928101,Manufacturing Certainty and Captive Finance Affiliate Clarification Act
16928097,Rural Energy Improvement Act
16928093,Bonneville Unit Clean Hydropower Facilitation Act
16928069,H.Amdt.1145
16928065,H.Amdt.1146
16928063,H.Amdt.1147
16928061,H.Amdt.1148
16928057,H.Amdt.1149
16928053,H.Amdt.1150
16928051,H.Amdt.1151
16928047,H.Amdt.1152
16928043,H.Amdt.1154
16928041,H.Amdt.1155
16928035,H.Amdt.1156
16928029,H.Amdt.1157
16928027,H.Amdt.1158
16928025,H.Amdt.1159
16928023,H.Amdt.1161
16928021,H.Amdt.1162
16928019,H.Amdt.1163
16928017,H.Amdt.1164
16928015,H.Amdt.1165
16928013,H.Amdt.1166
16928011,H.Amdt.1167
16928009,National Flood Insurance Program Extension Act
16928003,H.Amdt.1169
16928001,H.Amdt.1160
16927999,H.Amdt.1168
16928045,H.Amdt.1153
16928083,DIPLOMA Act of 2012
16928073,To amend Public Law 89-732 to modify the requirement for a Cuban national to qualify for and maintain status as a permanent resident.
16928071,Relating to members of the Quapaw Tribe of Oklahoma (O-Gah-Pah).
16928079,"Providing for consideration of the bill (H.R. 5743) to authorize appropriations for fiscal year 2013 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement an..."
16928081,Disaster Declaration Improvement Act
16928077,Prenatal Nondiscrimination Act (PRENDA) of 2012
16927761,"Expressing the sense of the Congress that involuntary homelessness for families, women, and children in America should be eliminated."
16927757,H.Amdt.1171
16927755,H.Amdt.1173
16927751,H.Amdt.1174
16927747,H.Amdt.1182
16927745,H.Amdt.1170
16927743,H.Amdt.1172
16927731,H.Amdt.1175
16927729,H.Amdt.1177
16927727,H.Amdt.1180
16927725,H.Amdt.1178
16927721,H.Amdt.1176
16927711,H.Amdt.1179
16927705,H.Amdt.1181
16927777,Violence Against Women Reauthorization Act of 2012
16927769,REVAMP Act of 2012
16927991,Middle Class Dependent Care Fairness Act of 2012
16927987,Medical Device Patient Safety Act
16927977,Save Our Neighborhoods Act of 2012
16927699,Veterans Burial Benefits Improvement Act of 2012
16927995,"Expressing support for designation of May 2012 as ""National Mobility Awareness Month""."
16927741,"Expressing the sense of the House of Representatives concerning the need for a comprehensive public alert and warning system for the United States, and for other purposes."
16927775,Export-Import Bank Reauthorization Act of 2012
16927695,Commending the Patriot Guard Riders for their mission to show sincere respect for fallen members of the Armed Forces by attending the funeral services of a fallen member as invited guests of the family of the member.
16927763,Inclusive Home Design Act of 2012
16927749,Midnight Rule Relief Act of 2012
16927767,Overdraft Protection Act of 2012
16927979,"Expressing the sense of the House of Representatives that the energy, environmental, and foreign policies of the United States should reflect appropriate understanding and sensitivity concerning issues related to climate change, as documented by credible scientific find..."
16927981,Physician Reentry Demonstration Program Act
16927997,New York Fair Fishing Act of 2012
16927617,A bill for the relief of Dr. Shakeel Afridi.
16927615,A bill to provide that no United States assistance may be provided to Pakistan until Dr. Shakil Afridi is freed.
16927691,A bill for the relief of Miguel Santillan.
16927671,End Pay Discrimination Through Information Act
16927661,"A bill to amend the Internal Revenue Code of 1986 to prohibit the use of public funds for political party conventions, and to provide for the return of previously distributed funds for deficit reduction."
16927643,No Detention without Charge Act of 2012
16927639,Juvenile Accountability Block Grant Reauthorization and the Bullying Prevention and Intervention Act
16927635,Justice for the American Diplomats Held Hostage in Tehran Act
16927631,Juror Non-Discrimination Act of 2012
16927689,Food and Drug Administration Reform Act of 2012
16927687,Servicemember Family Protection Act
16927675,Secure Border Act of 2012
16927669,Mass Transit Intelligence Prioritization Act
16927667,WMD Intelligence and Information Sharing Act of 2012
